"",".model_id",".model_desc",".key",".index",".value",".conf_lo",".conf_hi"
"47",NA,"ACTUAL","actual",2015-02-02 22:00:00,140.470416557178,NA,NA
"48",NA,"ACTUAL","actual",2015-02-02 23:00:00,140.470416557178,NA,NA
"49",NA,"ACTUAL","actual",2015-02-03 00:00:00,140.470416557178,NA,NA
"50",NA,"ACTUAL","actual",2015-02-03 01:00:00,140.470416557178,NA,NA
"51",NA,"ACTUAL","actual",2015-02-03 02:00:00,140.470416557178,NA,NA
"52",NA,"ACTUAL","actual",2015-02-03 03:00:00,140.470416557178,NA,NA
"53",NA,"ACTUAL","actual",2015-02-03 04:00:00,140.470416557178,NA,NA
"54",NA,"ACTUAL","actual",2015-02-03 05:00:00,140.470416557178,NA,NA
"55",NA,"ACTUAL","actual",2015-02-03 06:00:00,140.470416557178,NA,NA
"56",NA,"ACTUAL","actual",2015-02-03 07:00:00,140.470416557178,NA,NA
"57",NA,"ACTUAL","actual",2015-02-03 08:00:00,140.470416557178,NA,NA
"58",NA,"ACTUAL","actual",2015-02-03 09:00:00,12564.1021037095,NA,NA
"59",NA,"ACTUAL","actual",2015-02-03 10:00:00,36967.6643463302,NA,NA
"60",NA,"ACTUAL","actual",2015-02-03 11:00:00,66251.939037475,NA,NA
"61",NA,"ACTUAL","actual",2015-02-03 12:00:00,74238.5594077872,NA,NA
"62",NA,"ACTUAL","actual",2015-02-03 13:00:00,74904.1111053132,NA,NA
"63",NA,"ACTUAL","actual",2015-02-03 14:00:00,93761.4092018837,NA,NA
"64",NA,"ACTUAL","actual",2015-02-03 15:00:00,103522.834098932,NA,NA
"65",NA,"ACTUAL","actual",2015-02-03 16:00:00,66917.490735001,NA,NA
"66",NA,"ACTUAL","actual",2015-02-03 17:00:00,24987.7337908619,NA,NA
"67",NA,"ACTUAL","actual",2015-02-03 18:00:00,3690.07947002927,NA,NA
"68",NA,"ACTUAL","actual",2015-02-03 19:00:00,140.470416557178,NA,NA
"69",NA,"ACTUAL","actual",2015-02-03 20:00:00,140.470416557178,NA,NA
"70",NA,"ACTUAL","actual",2015-02-03 21:00:00,140.470416557178,NA,NA
"71",NA,"ACTUAL","actual",2015-02-03 22:00:00,140.470416557178,NA,NA
"72",NA,"ACTUAL","actual",2015-02-03 23:00:00,140.470416557178,NA,NA
"73",NA,"ACTUAL","actual",2015-02-04 00:00:00,140.470416557178,NA,NA
"74",NA,"ACTUAL","actual",2015-02-04 01:00:00,140.470416557178,NA,NA
"75",NA,"ACTUAL","actual",2015-02-04 02:00:00,140.470416557178,NA,NA
"76",NA,"ACTUAL","actual",2015-02-04 03:00:00,140.470416557178,NA,NA
"77",NA,"ACTUAL","actual",2015-02-04 04:00:00,140.470416557178,NA,NA
"78",NA,"ACTUAL","actual",2015-02-04 05:00:00,140.470416557178,NA,NA
"79",NA,"ACTUAL","actual",2015-02-04 06:00:00,140.470416557178,NA,NA
"80",NA,"ACTUAL","actual",2015-02-04 07:00:00,140.470416557178,NA,NA
"81",NA,"ACTUAL","actual",2015-02-04 08:00:00,140.470416557178,NA,NA
"82",NA,"ACTUAL","actual",2015-02-04 09:00:00,9236.34361607942,NA,NA
"83",NA,"ACTUAL","actual",2015-02-04 10:00:00,25209.5843567039,NA,NA
"84",NA,"ACTUAL","actual",2015-02-04 11:00:00,57156.0658379527,NA,NA
"85",NA,"ACTUAL","actual",2015-02-04 12:00:00,67361.191866685,NA,NA
"86",NA,"ACTUAL","actual",2015-02-04 13:00:00,62258.6288523189,NA,NA
"87",NA,"ACTUAL","actual",2015-02-04 14:00:00,42070.2273606963,NA,NA
"88",NA,"ACTUAL","actual",2015-02-04 15:00:00,64033.4333790549,NA,NA
"89",NA,"ACTUAL","actual",2015-02-04 16:00:00,49834.9971651665,NA,NA
"90",NA,"ACTUAL","actual",2015-02-04 17:00:00,28759.193410176,NA,NA
"91",NA,"ACTUAL","actual",2015-02-04 18:00:00,4133.78060171329,NA,NA
"92",NA,"ACTUAL","actual",2015-02-04 19:00:00,140.470416557178,NA,NA
"93",NA,"ACTUAL","actual",2015-02-04 20:00:00,140.470416557178,NA,NA
"94",NA,"ACTUAL","actual",2015-02-04 21:00:00,140.470416557178,NA,NA
"95",NA,"ACTUAL","actual",2015-02-04 22:00:00,140.470416557178,NA,NA
"96",NA,"ACTUAL","actual",2015-02-04 23:00:00,140.470416557178,NA,NA
"97",NA,"ACTUAL","actual",2015-02-05 00:00:00,140.470416557178,NA,NA
"98",NA,"ACTUAL","actual",2015-02-05 01:00:00,140.470416557178,NA,NA
"99",NA,"ACTUAL","actual",2015-02-05 02:00:00,140.470416557178,NA,NA
"100",NA,"ACTUAL","actual",2015-02-05 03:00:00,140.470416557178,NA,NA
"101",NA,"ACTUAL","actual",2015-02-05 04:00:00,140.470416557178,NA,NA
"102",NA,"ACTUAL","actual",2015-02-05 05:00:00,140.470416557178,NA,NA
"103",NA,"ACTUAL","actual",2015-02-05 06:00:00,140.470416557178,NA,NA
"104",NA,"ACTUAL","actual",2015-02-05 07:00:00,140.470416557178,NA,NA
"105",NA,"ACTUAL","actual",2015-02-05 08:00:00,140.470416557178,NA,NA
"106",NA,"ACTUAL","actual",2015-02-05 09:00:00,7683.38965518538,NA,NA
"107",NA,"ACTUAL","actual",2015-02-05 10:00:00,25431.4349225459,NA,NA
"108",NA,"ACTUAL","actual",2015-02-05 11:00:00,35192.8598195941,NA,NA
"109",NA,"ACTUAL","actual",2015-02-05 12:00:00,81337.7775147314,NA,NA
"110",NA,"ACTUAL","actual",2015-02-05 13:00:00,118830.52314203,NA,NA
"111",NA,"ACTUAL","actual",2015-02-05 14:00:00,124154.936722239,NA,NA
"112",NA,"ACTUAL","actual",2015-02-05 15:00:00,109734.649942508,NA,NA
"113",NA,"ACTUAL","actual",2015-02-05 16:00:00,87549.5933583075,NA,NA
"114",NA,"ACTUAL","actual",2015-02-05 17:00:00,43179.4801899063,NA,NA
"115",NA,"ACTUAL","actual",2015-02-05 18:00:00,4577.4817333973,NA,NA
"116",NA,"ACTUAL","actual",2015-02-05 19:00:00,140.470416557178,NA,NA
"117",NA,"ACTUAL","actual",2015-02-05 20:00:00,140.470416557178,NA,NA
"118",NA,"ACTUAL","actual",2015-02-05 21:00:00,140.470416557178,NA,NA
"119",NA,"ACTUAL","actual",2015-02-05 22:00:00,140.470416557178,NA,NA
"120",NA,"ACTUAL","actual",2015-02-05 23:00:00,140.470416557178,NA,NA
"121",NA,"ACTUAL","actual",2015-02-06 00:00:00,140.470416557178,NA,NA
"122",NA,"ACTUAL","actual",2015-02-06 01:00:00,140.470416557178,NA,NA
"123",NA,"ACTUAL","actual",2015-02-06 02:00:00,140.470416557178,NA,NA
"124",NA,"ACTUAL","actual",2015-02-06 03:00:00,140.470416557178,NA,NA
"125",NA,"ACTUAL","actual",2015-02-06 04:00:00,140.470416557178,NA,NA
"126",NA,"ACTUAL","actual",2015-02-06 05:00:00,140.470416557178,NA,NA
"127",NA,"ACTUAL","actual",2015-02-06 06:00:00,140.470416557178,NA,NA
"128",NA,"ACTUAL","actual",2015-02-06 07:00:00,140.470416557178,NA,NA
"129",NA,"ACTUAL","actual",2015-02-06 08:00:00,140.470416557178,NA,NA
"130",NA,"ACTUAL","actual",2015-02-06 09:00:00,19885.1707764957,NA,NA
"131",NA,"ACTUAL","actual",2015-02-06 10:00:00,30312.14737107,NA,NA
"132",NA,"ACTUAL","actual",2015-02-06 11:00:00,68692.295261737,NA,NA
"133",NA,"ACTUAL","actual",2015-02-06 12:00:00,77344.4673295753,NA,NA
"134",NA,"ACTUAL","actual",2015-02-06 13:00:00,127482.695209869,NA,NA
"135",NA,"ACTUAL","actual",2015-02-06 14:00:00,123045.683893029,NA,NA
"136",NA,"ACTUAL","actual",2015-02-06 15:00:00,121049.02880045,NA,NA
"137",NA,"ACTUAL","actual",2015-02-06 16:00:00,121936.431063818,NA,NA
"138",NA,"ACTUAL","actual",2015-02-06 17:00:00,66251.939037475,NA,NA
"139",NA,"ACTUAL","actual",2015-02-06 18:00:00,4799.3322992393,NA,NA
"140",NA,"ACTUAL","actual",2015-02-06 19:00:00,140.470416557178,NA,NA
"141",NA,"ACTUAL","actual",2015-02-06 20:00:00,140.470416557178,NA,NA
"142",NA,"ACTUAL","actual",2015-02-06 21:00:00,140.470416557178,NA,NA
"143",NA,"ACTUAL","actual",2015-02-06 22:00:00,140.470416557178,NA,NA
"144",NA,"ACTUAL","actual",2015-02-06 23:00:00,140.470416557178,NA,NA
"145",NA,"ACTUAL","actual",2015-02-07 00:00:00,140.470416557178,NA,NA
"146",NA,"ACTUAL","actual",2015-02-07 01:00:00,140.470416557178,NA,NA
"147",NA,"ACTUAL","actual",2015-02-07 02:00:00,140.470416557178,NA,NA
"148",NA,"ACTUAL","actual",2015-02-07 03:00:00,140.470416557178,NA,NA
"149",NA,"ACTUAL","actual",2015-02-07 04:00:00,140.470416557178,NA,NA
"150",NA,"ACTUAL","actual",2015-02-07 05:00:00,140.470416557178,NA,NA
"151",NA,"ACTUAL","actual",2015-02-07 06:00:00,140.470416557178,NA,NA
"152",NA,"ACTUAL","actual",2015-02-07 07:00:00,140.470416557178,NA,NA
"153",NA,"ACTUAL","actual",2015-02-07 08:00:00,140.470416557178,NA,NA
"154",NA,"ACTUAL","actual",2015-02-07 09:00:00,806.022114083196,NA,NA
"155",NA,"ACTUAL","actual",2015-02-07 10:00:00,14338.9066304456,NA,NA
"156",NA,"ACTUAL","actual",2015-02-07 11:00:00,73794.8582761032,NA,NA
"157",NA,"ACTUAL","actual",2015-02-07 12:00:00,97532.8688211978,NA,NA
"158",NA,"ACTUAL","actual",2015-02-07 13:00:00,152329.958584173,NA,NA
"159",NA,"ACTUAL","actual",2015-02-07 14:00:00,97089.1676895138,NA,NA
"160",NA,"ACTUAL","actual",2015-02-07 15:00:00,91764.7541093056,NA,NA
"161",NA,"ACTUAL","actual",2015-02-07 16:00:00,47838.3420725885,NA,NA
"162",NA,"ACTUAL","actual",2015-02-07 17:00:00,22103.6764349158,NA,NA
"163",NA,"ACTUAL","actual",2015-02-07 18:00:00,1915.27494329323,NA,NA
"164",NA,"ACTUAL","actual",2015-02-07 19:00:00,140.470416557178,NA,NA
"165",NA,"ACTUAL","actual",2015-02-07 20:00:00,140.470416557178,NA,NA
"166",NA,"ACTUAL","actual",2015-02-07 21:00:00,140.470416557178,NA,NA
"167",NA,"ACTUAL","actual",2015-02-07 22:00:00,140.470416557178,NA,NA
"168",NA,"ACTUAL","actual",2015-02-07 23:00:00,140.470416557178,NA,NA
"169",NA,"ACTUAL","actual",2015-02-08 00:00:00,140.470416557178,NA,NA
"170",NA,"ACTUAL","actual",2015-02-08 01:00:00,140.470416557178,NA,NA
"171",NA,"ACTUAL","actual",2015-02-08 02:00:00,140.470416557178,NA,NA
"172",NA,"ACTUAL","actual",2015-02-08 03:00:00,140.470416557178,NA,NA
"173",NA,"ACTUAL","actual",2015-02-08 04:00:00,140.470416557178,NA,NA
"174",NA,"ACTUAL","actual",2015-02-08 05:00:00,140.470416557178,NA,NA
"175",NA,"ACTUAL","actual",2015-02-08 06:00:00,140.470416557178,NA,NA
"176",NA,"ACTUAL","actual",2015-02-08 07:00:00,140.470416557178,NA,NA
"177",NA,"ACTUAL","actual",2015-02-08 08:00:00,140.470416557178,NA,NA
"178",NA,"ACTUAL","actual",2015-02-08 09:00:00,7017.83795765936,NA,NA
"179",NA,"ACTUAL","actual",2015-02-08 10:00:00,27871.7911468079,NA,NA
"180",NA,"ACTUAL","actual",2015-02-08 11:00:00,56490.5141404267,NA,NA
"181",NA,"ACTUAL","actual",2015-02-08 12:00:00,85774.7888315715,NA,NA
"182",NA,"ACTUAL","actual",2015-02-08 13:00:00,130144.901999973,NA,NA
"183",NA,"ACTUAL","actual",2015-02-08 14:00:00,143455.935950493,NA,NA
"184",NA,"ACTUAL","actual",2015-02-08 15:00:00,134581.913316813,NA,NA
"185",NA,"ACTUAL","actual",2015-02-08 16:00:00,111287.603903402,NA,NA
"186",NA,"ACTUAL","actual",2015-02-08 17:00:00,62258.6288523189,NA,NA
"187",NA,"ACTUAL","actual",2015-02-08 18:00:00,7239.68852350137,NA,NA
"188",NA,"ACTUAL","actual",2015-02-08 19:00:00,140.470416557178,NA,NA
"189",NA,"ACTUAL","actual",2015-02-08 20:00:00,140.470416557178,NA,NA
"190",NA,"ACTUAL","actual",2015-02-08 21:00:00,140.470416557178,NA,NA
"191",NA,"ACTUAL","actual",2015-02-08 22:00:00,140.470416557178,NA,NA
"192",NA,"ACTUAL","actual",2015-02-08 23:00:00,140.470416557178,NA,NA
"193",NA,"ACTUAL","actual",2015-02-09 00:00:00,140.470416557178,NA,NA
"194",NA,"ACTUAL","actual",2015-02-09 01:00:00,140.470416557178,NA,NA
"195",NA,"ACTUAL","actual",2015-02-09 02:00:00,140.470416557178,NA,NA
"196",NA,"ACTUAL","actual",2015-02-09 03:00:00,140.470416557178,NA,NA
"197",NA,"ACTUAL","actual",2015-02-09 04:00:00,140.470416557178,NA,NA
"198",NA,"ACTUAL","actual",2015-02-09 05:00:00,140.470416557178,NA,NA
"199",NA,"ACTUAL","actual",2015-02-09 06:00:00,140.470416557178,NA,NA
"200",NA,"ACTUAL","actual",2015-02-09 07:00:00,140.470416557178,NA,NA
"201",NA,"ACTUAL","actual",2015-02-09 08:00:00,140.470416557178,NA,NA
"202",NA,"ACTUAL","actual",2015-02-09 09:00:00,25875.1360542299,NA,NA
"203",NA,"ACTUAL","actual",2015-02-09 10:00:00,68470.444695895,NA,NA
"204",NA,"ACTUAL","actual",2015-02-09 11:00:00,96423.6159919878,NA,NA
"205",NA,"ACTUAL","actual",2015-02-09 12:00:00,118386.822010346,NA,NA
"206",NA,"ACTUAL","actual",2015-02-09 13:00:00,117055.718615294,NA,NA
"207",NA,"ACTUAL","actual",2015-02-09 14:00:00,55603.1118770587,NA,NA
"208",NA,"ACTUAL","actual",2015-02-09 15:00:00,65142.6862082649,NA,NA
"209",NA,"ACTUAL","actual",2015-02-09 16:00:00,46507.2386775364,NA,NA
"210",NA,"ACTUAL","actual",2015-02-09 17:00:00,30977.699068596,NA,NA
"211",NA,"ACTUAL","actual",2015-02-09 18:00:00,1693.42437745122,NA,NA
"212",NA,"ACTUAL","actual",2015-02-09 19:00:00,140.470416557178,NA,NA
"213",NA,"ACTUAL","actual",2015-02-09 20:00:00,140.470416557178,NA,NA
"214",NA,"ACTUAL","actual",2015-02-09 21:00:00,140.470416557178,NA,NA
"215",NA,"ACTUAL","actual",2015-02-09 22:00:00,140.470416557178,NA,NA
"216",NA,"ACTUAL","actual",2015-02-09 23:00:00,140.470416557178,NA,NA
"217",NA,"ACTUAL","actual",2015-02-10 00:00:00,140.470416557178,NA,NA
"218",NA,"ACTUAL","actual",2015-02-10 01:00:00,140.470416557178,NA,NA
"219",NA,"ACTUAL","actual",2015-02-10 02:00:00,140.470416557178,NA,NA
"220",NA,"ACTUAL","actual",2015-02-10 03:00:00,140.470416557178,NA,NA
"221",NA,"ACTUAL","actual",2015-02-10 04:00:00,140.470416557178,NA,NA
"222",NA,"ACTUAL","actual",2015-02-10 05:00:00,140.470416557178,NA,NA
"223",NA,"ACTUAL","actual",2015-02-10 06:00:00,140.470416557178,NA,NA
"224",NA,"ACTUAL","actual",2015-02-10 07:00:00,140.470416557178,NA,NA
"225",NA,"ACTUAL","actual",2015-02-10 08:00:00,140.470416557178,NA,NA
"226",NA,"ACTUAL","actual",2015-02-10 09:00:00,10567.4470111315,NA,NA
"227",NA,"ACTUAL","actual",2015-02-10 10:00:00,38520.6183072242,NA,NA
"228",NA,"ACTUAL","actual",2015-02-10 11:00:00,67361.191866685,NA,NA
"229",NA,"ACTUAL","actual",2015-02-10 12:00:00,89102.5473192016,NA,NA
"230",NA,"ACTUAL","actual",2015-02-10 13:00:00,101082.47787467,NA,NA
"231",NA,"ACTUAL","actual",2015-02-10 14:00:00,88880.6967533596,NA,NA
"232",NA,"ACTUAL","actual",2015-02-10 15:00:00,85552.9382657295,NA,NA
"233",NA,"ACTUAL","actual",2015-02-10 16:00:00,58930.8703646888,NA,NA
"234",NA,"ACTUAL","actual",2015-02-10 17:00:00,31865.101331964,NA,NA
"235",NA,"ACTUAL","actual",2015-02-10 18:00:00,4355.63116755529,NA,NA
"236",NA,"ACTUAL","actual",2015-02-10 19:00:00,140.470416557178,NA,NA
"237",NA,"ACTUAL","actual",2015-02-10 20:00:00,140.470416557178,NA,NA
"238",NA,"ACTUAL","actual",2015-02-10 21:00:00,140.470416557178,NA,NA
"239",NA,"ACTUAL","actual",2015-02-10 22:00:00,140.470416557178,NA,NA
"240",NA,"ACTUAL","actual",2015-02-10 23:00:00,140.470416557178,NA,NA
"241",NA,"ACTUAL","actual",2015-02-11 00:00:00,140.470416557178,NA,NA
"242",NA,"ACTUAL","actual",2015-02-11 01:00:00,140.470416557178,NA,NA
"243",NA,"ACTUAL","actual",2015-02-11 02:00:00,140.470416557178,NA,NA
"244",NA,"ACTUAL","actual",2015-02-11 03:00:00,140.470416557178,NA,NA
"245",NA,"ACTUAL","actual",2015-02-11 04:00:00,140.470416557178,NA,NA
"246",NA,"ACTUAL","actual",2015-02-11 05:00:00,140.470416557178,NA,NA
"247",NA,"ACTUAL","actual",2015-02-11 06:00:00,140.470416557178,NA,NA
"248",NA,"ACTUAL","actual",2015-02-11 07:00:00,140.470416557178,NA,NA
"249",NA,"ACTUAL","actual",2015-02-11 08:00:00,140.470416557178,NA,NA
"250",NA,"ACTUAL","actual",2015-02-11 09:00:00,5243.03343092332,NA,NA
"251",NA,"ACTUAL","actual",2015-02-11 10:00:00,29202.89454186,NA,NA
"252",NA,"ACTUAL","actual",2015-02-11 11:00:00,52940.9050869546,NA,NA
"253",NA,"ACTUAL","actual",2015-02-11 12:00:00,58930.8703646888,NA,NA
"254",NA,"ACTUAL","actual",2015-02-11 13:00:00,101082.47787467,NA,NA
"255",NA,"ACTUAL","actual",2015-02-11 14:00:00,109734.649942508,NA,NA
"256",NA,"ACTUAL","actual",2015-02-11 15:00:00,75791.5133686812,NA,NA
"257",NA,"ACTUAL","actual",2015-02-11 16:00:00,78010.0190271013,NA,NA
"258",NA,"ACTUAL","actual",2015-02-11 17:00:00,38298.7677413822,NA,NA
"259",NA,"ACTUAL","actual",2015-02-11 18:00:00,8127.09078686939,NA,NA
"260",NA,"ACTUAL","actual",2015-02-11 19:00:00,140.470416557178,NA,NA
"261",NA,"ACTUAL","actual",2015-02-11 20:00:00,140.470416557178,NA,NA
"262",NA,"ACTUAL","actual",2015-02-11 21:00:00,140.470416557178,NA,NA
"263",NA,"ACTUAL","actual",2015-02-11 22:00:00,140.470416557178,NA,NA
"264",NA,"ACTUAL","actual",2015-02-11 23:00:00,140.470416557178,NA,NA
"265",NA,"ACTUAL","actual",2015-02-12 00:00:00,140.470416557178,NA,NA
"266",NA,"ACTUAL","actual",2015-02-12 01:00:00,140.470416557178,NA,NA
"267",NA,"ACTUAL","actual",2015-02-12 02:00:00,140.470416557178,NA,NA
"268",NA,"ACTUAL","actual",2015-02-12 03:00:00,140.470416557178,NA,NA
"269",NA,"ACTUAL","actual",2015-02-12 04:00:00,140.470416557178,NA,NA
"270",NA,"ACTUAL","actual",2015-02-12 05:00:00,140.470416557178,NA,NA
"271",NA,"ACTUAL","actual",2015-02-12 06:00:00,140.470416557178,NA,NA
"272",NA,"ACTUAL","actual",2015-02-12 07:00:00,140.470416557178,NA,NA
"273",NA,"ACTUAL","actual",2015-02-12 08:00:00,140.470416557178,NA,NA
"274",NA,"ACTUAL","actual",2015-02-12 09:00:00,22103.6764349158,NA,NA
"275",NA,"ACTUAL","actual",2015-02-12 10:00:00,65808.237905791,NA,NA
"276",NA,"ACTUAL","actual",2015-02-12 11:00:00,101526.179006354,NA,NA
"277",NA,"ACTUAL","actual",2015-02-12 12:00:00,125264.189551449,NA,NA
"278",NA,"ACTUAL","actual",2015-02-12 13:00:00,138575.223501969,NA,NA
"279",NA,"ACTUAL","actual",2015-02-12 14:00:00,149002.200096543,NA,NA
"280",NA,"ACTUAL","actual",2015-02-12 15:00:00,169412.452154008,NA,NA
"281",NA,"ACTUAL","actual",2015-02-12 16:00:00,142568.533687125,NA,NA
"282",NA,"ACTUAL","actual",2015-02-12 17:00:00,88658.8461875176,NA,NA
"283",NA,"ACTUAL","actual",2015-02-12 18:00:00,9014.49305023742,NA,NA
"284",NA,"ACTUAL","actual",2015-02-12 19:00:00,140.470416557178,NA,NA
"285",NA,"ACTUAL","actual",2015-02-12 20:00:00,140.470416557178,NA,NA
"286",NA,"ACTUAL","actual",2015-02-12 21:00:00,140.470416557178,NA,NA
"287",NA,"ACTUAL","actual",2015-02-12 22:00:00,140.470416557178,NA,NA
"288",NA,"ACTUAL","actual",2015-02-12 23:00:00,140.470416557178,NA,NA
"289",NA,"ACTUAL","actual",2015-02-13 00:00:00,140.470416557178,NA,NA
"290",NA,"ACTUAL","actual",2015-02-13 01:00:00,140.470416557178,NA,NA
"291",NA,"ACTUAL","actual",2015-02-13 02:00:00,140.470416557178,NA,NA
"292",NA,"ACTUAL","actual",2015-02-13 03:00:00,140.470416557178,NA,NA
"293",NA,"ACTUAL","actual",2015-02-13 04:00:00,140.470416557178,NA,NA
"294",NA,"ACTUAL","actual",2015-02-13 05:00:00,140.470416557178,NA,NA
"295",NA,"ACTUAL","actual",2015-02-13 06:00:00,140.470416557178,NA,NA
"296",NA,"ACTUAL","actual",2015-02-13 07:00:00,140.470416557178,NA,NA
"297",NA,"ACTUAL","actual",2015-02-13 08:00:00,362.320982399184,NA,NA
"298",NA,"ACTUAL","actual",2015-02-13 09:00:00,31421.40020028,NA,NA
"299",NA,"ACTUAL","actual",2015-02-13 10:00:00,83999.9843048354,NA,NA
"300",NA,"ACTUAL","actual",2015-02-13 11:00:00,129923.051434131,NA,NA
"301",NA,"ACTUAL","actual",2015-02-13 12:00:00,160982.130652012,NA,NA
"302",NA,"ACTUAL","actual",2015-02-13 13:00:00,176955.371392636,NA,NA
"303",NA,"ACTUAL","actual",2015-02-13 14:00:00,178952.026485214,NA,NA
"304",NA,"ACTUAL","actual",2015-02-13 15:00:00,167415.79706143,NA,NA
"305",NA,"ACTUAL","actual",2015-02-13 16:00:00,143234.085384651,NA,NA
"306",NA,"ACTUAL","actual",2015-02-13 17:00:00,86662.1910949395,NA,NA
"307",NA,"ACTUAL","actual",2015-02-13 18:00:00,9014.49305023742,NA,NA
"308",NA,"ACTUAL","actual",2015-02-13 19:00:00,140.470416557178,NA,NA
"309",NA,"ACTUAL","actual",2015-02-13 20:00:00,140.470416557178,NA,NA
"310",NA,"ACTUAL","actual",2015-02-13 21:00:00,140.470416557178,NA,NA
"311",NA,"ACTUAL","actual",2015-02-13 22:00:00,140.470416557178,NA,NA
"312",NA,"ACTUAL","actual",2015-02-13 23:00:00,140.470416557178,NA,NA
"313",NA,"ACTUAL","actual",2015-02-14 00:00:00,140.470416557178,NA,NA
"314",NA,"ACTUAL","actual",2015-02-14 01:00:00,140.470416557178,NA,NA
"315",NA,"ACTUAL","actual",2015-02-14 02:00:00,140.470416557178,NA,NA
"316",NA,"ACTUAL","actual",2015-02-14 03:00:00,140.470416557178,NA,NA
"317",NA,"ACTUAL","actual",2015-02-14 04:00:00,140.470416557178,NA,NA
"318",NA,"ACTUAL","actual",2015-02-14 05:00:00,140.470416557178,NA,NA
"319",NA,"ACTUAL","actual",2015-02-14 06:00:00,140.470416557178,NA,NA
"320",NA,"ACTUAL","actual",2015-02-14 07:00:00,140.470416557178,NA,NA
"321",NA,"ACTUAL","actual",2015-02-14 08:00:00,140.470416557178,NA,NA
"322",NA,"ACTUAL","actual",2015-02-14 09:00:00,18332.2168156017,NA,NA
